official_id,official_name,region,locality,status,duplicate_of_establishment_id,match_type,match_reason
9IC1GSFD110011113,Lyce de NDEMBA I,EST,NDEMBA 1,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9IE1GSFD102844115,CES de BIRPONDO,EST,CHEFFERIE DE BIRPONDO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9IE1GSFD102916114,CES de NKOLBIKON,EST,Nkolbikon II,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9IE1GSFD110321105,Lyce de MOKOLO 4-BERTOUA,EST,MOKOLO 4,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9IE1GSFD110314111,Lyce de TIGAZA,EST,Tigaza,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9IH1GSFD102370113,CES de BERTOUA II,EST,Bertoua 2,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9IH1GSFD102394113,CES de NGAIKADA,EST,NGAKADA 1,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9IH1GSBD112387092,Lyce Bilingue de BERTOUA,EST,NGAIKANDA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9IE1GSFD110165111,Lyce Bilingue de BONIS,EST,BONIS,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9IH1GSFD012203104,Lyce Scientifique de BERTOUA,EST,TIDAMBA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9II1GSFD100773108,CES de BORONGO,EST,BORONGO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
,CES de DANG-PATOU,EST,DANG-PATOU,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9II1GSFD102051113,CES de NDOKAYO,EST,NDOKAYO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9II1GSBD112396114,Lyce Bilingue de BETARE-OYA,EST,Kpawara,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9II1GSFD110064111,Lyce de BOULI,EST,BOULI,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9II1GSFD110335115,Lyce de MBITOM,EST,DEUXIEME DEGRE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9IJ1GSFD100065111,CES de BOUAM,EST,BOUAM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9IJ1GSFD110196100,Lyce de DIANG,EST,BINGOMO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9IK1GSFD102724114,CES de BINDIBA,EST,BINDIBA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9IK1GSFD102228109,CES de GADO-BADJERE,EST,GADO-BADZERE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9IK1GSBD102376113,Lyce Bilingue de GAROUA-BOULAI,EST,SABONGARI,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9IL1GSFD102027113,CES de BAZZAMA,EST,BAZZAMA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9IL1GSFD100522104,CES de LETTA,EST,LETTA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9IL1GSFD112411111,Lyce de MANDJOU,EST,BINDIA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9IM1GSFD100532110,CES de BOHANTO,EST,BOHANTO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9IC1GSFD101876109,CES de KOLLOMINE,EST,COLOMINE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9IM1GSFD102115102,CES de NGOURA,EST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9IM1GSFD110151111,Lyce de YANGAMO,EST,YANGAMO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3CC1GSAD100049109,CES d'IBAL-ANJIN,NORD-OUEST,KOM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3CC1GSAD100097111,CES de BAINGO,NORD-OUEST,KOM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3CC1GSBD110178110,Lyce Bilingue de BELO,NORD-OUEST,2,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3CC1GSAD110899111,Lyce d'ANYAJUA,NORD-OUEST,KOM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3CC1GSAD110032115,Lyce d'IBAL-ACHA,NORD-OUEST,KOM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3CC1GSAD110161107,Lyce de MBESSA,NORD-OUEST,MBESSA FONDOM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3CC1GSAD110892111,Lyce de MBINGO,NORD-OUEST,KOM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3CE1GSAD100991110,CES de CHONGKANG-BUABUA,NORD-OUEST,BUM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3CE1GSAD102824115,CES de KICHOWI,NORD-OUEST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3CE1GSAD100979107,CES de KONENE,NORD-OUEST,BUM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3CE1GSAD102703114,CES de SAFF,NORD-OUEST,SAFF,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3CE1GSBD110961115,Lyce Bilingue de FONFUKA,NORD-OUEST,KOM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3CH1GSAD101644110,CES d'ACHAIN,NORD-OUEST,KOM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3CH1GSAD101640110,CES d'AJUNG,NORD-OUEST,KOM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3CH1GSAD100938100,CES d'ILUNG,NORD-OUEST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3CH1GSAD102687114,CES de FUJUA-LAIKOM,NORD-OUEST,KOM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3CH1GSAD100248109,CES de NGOLAIN,NORD-OUEST,KOM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3CH1GSAD100243110,CES de NGWAH-EBOSUNG,NORD-OUEST,KOM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3CH1GSBD110289079,Lyce Bilingue de FUNDONG,NORD-OUEST,KOM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3CH1GSAD110272110,Lyce d'ABUH-FUNDONG,NORD-OUEST,ABUH-Kom,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3CH1GSAD110214109,Lyce d'ADUK,NORD-OUEST,KOM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3CH1GSAD101646109,Lyce d'AKEH,NORD-OUEST,KOM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3CH1GSAD110204111,Lyce de MELI,NORD-OUEST,Meli,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3CI1GSAD100964109,CES de CHUAKU-MULOIN,NORD-OUEST,Muloin,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3CI1GSAD100986107,CES de KIKFUINI,NORD-OUEST,KOM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3CI1GSAD100968110,CES de YANG (Njinikom),NORD-OUEST,KOM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3CI1GSAD111916107,Lyce de NJINIKOM,NORD-OUEST,KOM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EC1GSBD101253107,CES Bilingue de WASI-BER,NORD-OUEST,NSO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EC1GSAD102346113,CES de MBOKAM,NORD-OUEST,NSO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EC1GSAD102344113,CES de NOI-VISOMBO,NORD-OUEST,NSO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EC1GSAD101242110,CES de VEKOVI,NORD-OUEST,NSO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EC1GSAD101244107,CES de WVEM,NORD-OUEST,NSO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EC1GSBD111822105,Lyce Bilingue de JAKIRI,NORD-OUEST,NSO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EC1GSAD111232110,Lyce de NKAR,NORD-OUEST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EC1GSAD111264107,Lyce de SOB,NORD-OUEST,NSO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EC1GSAD111258113,Lyce de WAINAMAH,NORD-OUEST,NSO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EE1GSAD101858107,CES de KAI-KUMBO,NORD-OUEST,NSO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EE1GSAD102823115,CES de KINGOMEN,NORD-OUEST,NSO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EE1GSAD102349113,CES de MBVEH,NORD-OUEST,NSO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EE1GSAD102821115,CES de MELUF,NORD-OUEST,NSO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EE1GSBD112127107,Lyce Bilingue de KIKAIKOM,NORD-OUEST,NSO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EE1GSBD111458112,Lyce Bilingue de KIMBO,NORD-OUEST,NSO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EE1GSBD111664098,Lyce Bilingue de KUMBO,NORD-OUEST,NSO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EE1GSAD111163112,Lyce de KIKAIKELAKI,NORD-OUEST,NSO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EE1GSAD111698106,Lyce de KITIWUM,NORD-OUEST,NSO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EE1GSAD111279112,Lyce de KIYAN,NORD-OUEST,Nso,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EE1GSAD111527112,Lyce de MELIM,NORD-OUEST,NSO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EE1GSAD111238114,Lyce de SHISONG,NORD-OUEST,NSO CHIEFDOM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EE1GSAD111252115,Lyce de TADU-KUMBO,NORD-OUEST,Nso,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EH1GSBD101283111,CES Bilingue de LIP,NORD-OUEST,NSO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EH1GSBD101517106,CES Bilingue de MBOHNSO,NORD-OUEST,NSO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EH1GSAD102822115,CES de KOVKI-MBIAME,NORD-OUEST,NSO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EH1GSAD111520106,Lyce de MBIAME,NORD-OUEST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EI1GSAD101202110,CES de BANTEN,NORD-OUEST,NSO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EI1GSAD101183111,CES de BUH,NORD-OUEST,Buh,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EI1GSAD101149106,CES de DZENG-NKUM,NORD-OUEST,DZENG,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EI1GSAD101205110,CES de KIFEM-MBAM,NORD-OUEST,KIFEM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EI1GSAD101194108,CES de KUINTAR-MBAM,NORD-OUEST,MBAM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EI1GSAD101218110,CES de KUVLU,NORD-OUEST,NSO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EI1GSAD101180110,CES de NGENDZEN,NORD-OUEST,NSO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EI1GSBD111855101,Lyce Bilingue de TATUM,NORD-OUEST,TATUM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EI1GSAD111198113,Lyce de MAH,NORD-OUEST,NSO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EI1GSAD111191110,Lyce de NSEH,NORD-OUEST,NSO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EJ1GSAD101136106,CES de DIN-NONI,NORD-OUEST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EJ1GSAD101139109,CES de LASSIN,NORD-OUEST,LASSIN,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EJ1GSAD102712114,CES de NGAI-DIN,NORD-OUEST,DIN,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EJ1GSAD101467110,CES de NGEPTANG-DIN,NORD-OUEST,DIN,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EJ1GSAD111463112,Lyce de LAFELE-DJOTTIN,NORD-OUEST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EJ1GSAD111524115,Lyce de MBINON-NONI,NORD-OUEST,NONI,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EJ1GSAD111829101,Lyce de NKOR-NONI,NORD-OUEST,NKOR,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EK1GSAD102348113,CES d'ELUNG,NORD-OUEST,Oku,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EK1GSAD101174109,CES d'ICHIM,NORD-OUEST,ICHIM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EK1GSAD101530110,CES de MBOH-OKU,NORD-OUEST,OKU,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EK1GSAD102301113,CES de NGEMSIBA I,NORD-OUEST,NGEMSIBA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EK1GSAD102811115,CES de NGVUINKEI I,NORD-OUEST,OKU,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EK1GSAD102143110,CES de TANKIY-OKU,NORD-OUEST,OKU,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EK1GSBD111177114,Lyce Bilingue de LANG-OKU,NORD-OUEST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EK1GSBD101158110,Lyce Bilingue de LUI-OKU,NORD-OUEST,LUI-OKU,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EK1GSBD111659109,Lyce Bilingue de TOLON,NORD-OUEST,JIKEJEM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EK1GSAD111661097,Lyce d'ELAK-OKU,NORD-OUEST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EK1GSAD111485110,Lyce d'IBAL-OKU,NORD-OUEST,Ibal-Oku,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EK1GSAD111493114,Lyce de JIYANE-OKU,NORD-OUEST,OKU,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EK1GSAD111505113,Lyce de MBAM-OKU,NORD-OUEST,OKU,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3EK1GSAD111477113,Lyce de SIMONKOV,NORD-OUEST,SIMONKOV,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HC1GSAD101835111,CES d'AKWAJA,NORD-OUEST,AKWAJA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HC1GSAD102812115,CES d'ASSA,NORD-OUEST,Assa,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HC1GSAD101368110,CES de BUKU,NORD-OUEST,BUKU,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HC1GSAD101511109,CES de DUMBO-BERABE,NORD-OUEST,BERABE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HC1GSAD101404106,CES de KUTA,NORD-OUEST,KUTA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HC1GSAD101406109,CES de MBANDE,NORD-OUEST,MBANDE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HC1GSAD101394111,CES de NZIBIE,NORD-OUEST,BERABE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HC1GSBD111696115,Lyce Bilingue d'AKO,NORD-OUEST,AKO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HE1GSAD100880110,CES d'AKWETO,NORD-OUEST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HE1GSAD103161118,CES de KAMINE,NORD-OUEST,KAMINE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HE1GSAD102716114,CES de SABONGIDA,NORD-OUEST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HE1GSBD111525111,Lyce Bilingue de MISAJE,NORD-OUEST,MISEJE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HE1GSAD111088114,Lyce de CHUNGHE,NORD-OUEST,CHUNGHE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HE1GSAD111693114,Lyce de DUMBU,NORD-OUEST,DUMBU,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HH1GSAD101716104,CES de MBAWRONG,NORD-OUEST,Njirong,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HH1GSAD101528109,CES de NJILAH,NORD-OUEST,NJILAH,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HH1GSAD102819115,CES de NTABA,NORD-OUEST,SOP,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HH1GSAD101710108,CES de NTAMRUH,NORD-OUEST,NDU,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HH1GSAD101409112,CES de NTUNDIP,NORD-OUEST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HH1GSBD110840107,Lyce Bilingue de NDU,NORD-OUEST,NDU,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HH1GSAD111721113,Lyce de KAKAR,NORD-OUEST,KAKAR,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HH1GSAD111522115,Lyce de MBIPLAH,NORD-OUEST,NDU,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HH1GSAD110038107,Lyce de NTUMBAW,NORD-OUEST,NTUMBAW,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HH1GSAD110922110,Lyce de TAKU,NORD-OUEST,TAKU,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HH1GSAD110047111,Lyce de TALLA,NORD-OUEST,TALLA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HI1GSAD100107110,CES de BINSHUA,NORD-OUEST,NKAMBE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HI1GSAD102820115,CES de KUNGI,NORD-OUEST,KUNGI,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HI1GSAD100901110,CES de NYANJI-NKAMBE,NORD-OUEST,NKAMBE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HI1GSBD111725098,Lyce Bilingue de NKAMBE,NORD-OUEST,NKAMBE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HI1GSAD110936112,Lyce de BINKA,NORD-OUEST,BINKA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HI1GSAD110872111,Lyce de MBU-WAAR,NORD-OUEST,WAT,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HI1GSAD110855109,Lyce de TABENKEN,NORD-OUEST,TABENKEN,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HJ1GSAD100818108,CES de DZEMBUCK,NORD-OUEST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HJ1GSAD100890111,CES de GOM,NORD-OUEST,GOM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HJ1GSAD101730110,CES de MBUHGOM-ROM,NORD-OUEST,ROM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HJ1GSAD101296111,CES de NTEM,NORD-OUEST,NTEM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HJ1GSAD101092109,CES de NTONG,NORD-OUEST,ABAAR,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HJ1GSAD101642106,CES de SIH,NORD-OUEST,SIH,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HJ1GSAD102818115,CES de YANG (Nwa),NORD-OUEST,YANG,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HJ1GSAD111314112,Lyce de KOM-MFUMTE,NORD-OUEST,KOM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HJ1GSAD111298112,Lyce de LUS,NORD-OUEST,LUS,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HJ1GSAD111817092,Lyce de NWA,NORD-OUEST,NWA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3HJ1GSAD111286111,Lyce de SABONGARI (Nwa),NORD-OUEST,NGOM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3IC1GSAD101719111,CES d'AKANG,NORD-OUEST,MMEM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3IC1GSAD101373110,CES d'ISE,NORD-OUEST,MMEN,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3IC1GSAD102350113,CES de BEKULANG,NORD-OUEST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3IC1GSAD101518110,CES de KUK,NORD-OUEST,Kuk,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3IC1GSAD101770110,CES LOWER FUNGOM AT ABAR,NORD-OUEST,ABAAR,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3IC1GSAD112012106,Lyce d'ESU,NORD-OUEST,ESU,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3IC1GSAD112023100,Lyce de BAFMENG,NORD-OUEST,BAFMENG,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3IC1GSAD111763111,Lyce de WEH,NORD-OUEST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3IC1GSAD111765111,Lyce de ZHOA,NORD-OUEST,ZHOA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3IE1GSAD100847111,CES d'UPKWACK-AKUM,NORD-OUEST,AKUM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3IE1GSAD110146112,Lyce de FURU-AWA,NORD-OUEST,FURUAWA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3IH1GSAD100128108,CES de BAWORO,NORD-OUEST,BAWORO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3IH1GSAD100025109,CES de MBAMBA,NORD-OUEST,MBAMBA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3IH1GSAD100798110,CES de MODELLE,NORD-OUEST,MODELLE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3IH1GSAD110927114,Lyce de BEFANG,NORD-OUEST,BEFANG,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3IH1GSAD111972103,Lyce de BENAKUMA,NORD-OUEST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3II1GSAD100801111,CES d'UPKWA,NORD-OUEST,UPKWA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3II1GSAD101044107,CES de BANGWE,NORD-OUEST,BANGWE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3II1GSAD101510108,CES de BU,NORD-OUEST,BU,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3II1GSBD110879103,Lyce Bilingue de WUM,NORD-OUEST,GHEDZE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3II1GSAD112453091,Lyce Classique de WUM,NORD-OUEST,AGHEM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3JC1GSBD100012111,CES Bilingue de BAWUM,NORD-OUEST,BAFUT,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3JC1GSBD101037109,CES Bilingue de MANKWI,NORD-OUEST,MANKWI,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3JC1GSAD101751111,CES d'AKOFUNGUBA,NORD-OUEST,BAFUT,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3JC1GSAD101747112,CES de NCHUM,NORD-OUEST,Nchum,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3JC1GSAD111072115,Lyce d'AGYATI,NORD-OUEST,BAFUT,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
3JC1GSAD111051110,Lyce d'OBANG,NORD-OUEST,OBANG,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
