city,official_name,category_hint,source_name,source_url,source_type,match_type,matched_against
Yaoundé,CENTRE EDUCATIF LE BON BERGER,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,REVIEW_REQUIRED,Centre de Formation en Couture et Mode de Yaoundé
Yaoundé,INSTITUT SIANTOU,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAIC DU MONT VALERIEN,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAIC COMPLEXE BILINGUE YONDO,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,CENTRE EDUCATIF MEYON MEYEME,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VII)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,REVIEW_REQUIRED,Centre de Formation en Couture et Mode de Yaoundé
Yaoundé,COLLEGE BILINGUE LES AGNEAUX,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VII)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE DE LA PAIX,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VII)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE KIATABALA,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VII)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE LE SAMARITAIN-YAOUNDE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VII)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE POLYVALENT LA PERLE PLUS,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VII)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,"COLLEGE PRIVE LAÏC ""EXCELLENCE PLUS"" DE YAOUNDE",college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VII)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAIC XAVIER EBOMO,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VII)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE VENUS,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VII)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COMPLEXE SCOLAIRE THECLA,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VII)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COMPLEXE SCOLAIRE YONA,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VII)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT PRIVE LAÏC POUSSI,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VII)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,"INSTITUT PRIVE LAÏC PRIVE ""LE JOURDAIN""",college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VII)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INTERNATIONAL BILINGUAL ACADEMY YAOUNDÉ (IBAY),college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VII)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,REVIEW_REQUIRED,Collège Bilingue International
Yaoundé,INSTITUT MGR RENE GRAFFIN,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VII)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAIC TECHNIQUE STELLA MARIS,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VII)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE D'ENSEIGNEMENT TECHNIQUE EKANI EYENGA,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VII)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT LE JOURDAIN BP:25545 YDE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VII)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
